fold,epoch,architecture,regularization,loss,acc,val_acc,val_loss,precision_macro,precision_micro,recall_macro,recall_micro,labels_1_vp,labels_1_fp,labels_1_fn,labels_1_precision,labels_1_recall,labels_1_f_measure,labels_2_vp,labels_2_fp,labels_2_fn,labels_2_precision,labels_2_recall,labels_2_f_measure,labels_3_vp,labels_3_fp,labels_3_fn,labels_3_precision,labels_3_recall,labels_3_f_measure
1,1,"[13, 3, 3]",0.5,2.4272552300002923,0.2484472049689441,0.35294117647058826,3.0023304061444556,0.11764705882352942,0.35294117647058826,0.3333333333333333,0.35294117647058826,0,0,5,0.0,0.0,0.0,0,0,6,0.0,0.0,0.0,6,11,0,0.35294117647058826,1.0,0.5217391304347826
1,2,"[13, 3, 3]",0.5,2.3648143808096664,0.18633540372670807,0.35294117647058826,2.9501210605762154,0.11764705882352942,0.35294117647058826,0.3333333333333333,0.35294117647058826,0,0,5,0.0,0.0,0.0,0,0,6,0.0,0.0,0.0,6,11,0,0.35294117647058826,1.0,0.5217391304347826
1,3,"[13, 3, 3]",0.5,2.2884349958503516,0.037267080745341616,0.058823529411764705,2.887792345049611,0.047619047619047616,0.058823529411764705,0.05555555555555555,0.058823529411764705,0,0,5,0.0,0.0,0.0,1,6,5,0.14285714285714285,0.16666666666666666,0.15384615384615383,0,10,6,0.0,0.0,0.0
1,4,"[13, 3, 3]",0.5,2.2109211315434076,0.10559006211180125,0.29411764705882354,2.826967717151799,0.15151515151515152,0.29411764705882354,0.2777777777777778,0.29411764705882354,0,0,5,0.0,0.0,0.0,5,6,1,0.45454545454545453,0.8333333333333334,0.5882352941176471,0,6,6,0.0,0.0,0.0
1,5,"[13, 3, 3]",0.5,2.142562546355469,0.18633540372670807,0.29411764705882354,2.7765713831184478,0.15151515151515152,0.29411764705882354,0.2777777777777778,0.29411764705882354,0,0,5,0.0,0.0,0.0,5,6,1,0.45454545454545453,0.8333333333333334,0.5882352941176471,0,6,6,0.0,0.0,0.0
1,6,"[13, 3, 3]",0.5,2.0893567240977515,0.30434782608695654,0.29411764705882354,2.741215202103723,0.15151515151515152,0.29411764705882354,0.2777777777777778,0.29411764705882354,0,0,5,0.0,0.0,0.0,5,6,1,0.45454545454545453,0.8333333333333334,0.5882352941176471,0,6,6,0.0,0.0,0.0
1,7,"[13, 3, 3]",0.5,2.0527103291442765,0.36024844720496896,0.35294117647058826,2.721112109384663,0.14285714285714285,0.35294117647058826,0.3333333333333333,0.35294117647058826,0,0,5,0.0,0.0,0.0,6,8,0,0.42857142857142855,1.0,0.6,0,3,6,0.0,0.0,0.0
1,8,"[13, 3, 3]",0.5,2.030496683027708,0.39751552795031053,0.35294117647058826,2.713278296836,0.125,0.35294117647058826,0.3333333333333333,0.35294117647058826,0,0,5,0.0,0.0,0.0,6,10,0,0.375,1.0,0.5454545454545454,0,1,6,0.0,0.0,0.0
1,9,"[13, 3, 3]",0.5,2.0187175044059873,0.40372670807453415,0.35294117647058826,2.713211778109002,0.11764705882352942,0.35294117647058826,0.3333333333333333,0.35294117647058826,0,0,5,0.0,0.0,0.0,6,11,0,0.35294117647058826,1.0,0.5217391304347826,0,0,6,0.0,0.0,0.0
1,10,"[13, 3, 3]",0.5,2.0129917818106016,0.40372670807453415,0.35294117647058826,2.7163097400251273,0.11764705882352942,0.35294117647058826,0.3333333333333333,0.35294117647058826,0,0,5,0.0,0.0,0.0,6,11,0,0.35294117647058826,1.0,0.5217391304347826,0,0,6,0.0,0.0,0.0
