fold,epoch,architecture,regularization,loss,acc,val_acc,val_loss,precision_macro,precision_micro,recall_macro,recall_micro,labels_1_vp,labels_1_fp,labels_1_fn,labels_1_precision,labels_1_recall,labels_1_f_measure,labels_0_vp,labels_0_fp,labels_0_fn,labels_0_precision,labels_0_recall,labels_0_f_measure
1,1,"[8, 1, 2]",0.1,1.8246757196022314,0.3627167630057804,0.2236842105263158,2.0372237098888357,0.1118421052631579,0.2236842105263158,0.5,0.2236842105263158,17,59,0,0.2236842105263158,1.0,0.3655913978494624,0,0,59,0.0,0.0,0.0
1,2,"[8, 1, 2]",0.1,1.780976010041539,0.3627167630057804,0.2236842105263158,1.9767923870649298,0.1118421052631579,0.2236842105263158,0.5,0.2236842105263158,17,59,0,0.2236842105263158,1.0,0.3655913978494624,0,0,59,0.0,0.0,0.0
1,3,"[8, 1, 2]",0.1,1.7221200258332134,0.3627167630057804,0.2236842105263158,1.8944504737741632,0.1118421052631579,0.2236842105263158,0.5,0.2236842105263158,17,59,0,0.2236842105263158,1.0,0.3655913978494624,0,0,59,0.0,0.0,0.0
1,4,"[8, 1, 2]",0.1,1.653455903120079,0.3627167630057804,0.2236842105263158,1.7966745219326588,0.1118421052631579,0.2236842105263158,0.5,0.2236842105263158,17,59,0,0.2236842105263158,1.0,0.3655913978494624,0,0,59,0.0,0.0,0.0
1,5,"[8, 1, 2]",0.1,1.5805977602260164,0.3627167630057804,0.2236842105263158,1.6902327314438375,0.1118421052631579,0.2236842105263158,0.5,0.2236842105263158,17,59,0,0.2236842105263158,1.0,0.3655913978494624,0,0,59,0.0,0.0,0.0
1,6,"[8, 1, 2]",0.1,1.5090529848729235,0.3627167630057804,0.2236842105263158,1.5818013578223857,0.1118421052631579,0.2236842105263158,0.5,0.2236842105263158,17,59,0,0.2236842105263158,1.0,0.3655913978494624,0,0,59,0.0,0.0,0.0
1,7,"[8, 1, 2]",0.1,1.4437708415559132,0.3627167630057804,0.25,1.477496951992917,0.6148648648648649,0.25,0.5169491525423728,0.25,17,57,0,0.22972972972972974,1.0,0.37362637362637363,2,0,57,1.0,0.03389830508474576,0.06557377049180328
1,8,"[8, 1, 2]",0.1,1.3886577522365526,0.7210982658959537,0.8421052631578947,1.382368051268171,0.7759562841530054,0.8421052631578947,0.7517447657028913,0.8421052631578947,10,5,7,0.6666666666666666,0.5882352941176471,0.625,54,7,5,0.8852459016393442,0.9152542372881356,0.9
1,9,"[8, 1, 2]",0.1,1.3461708653895832,0.6372832369942196,0.7763157894736842,1.2999588439104504,0.3881578947368421,0.7763157894736842,0.5,0.7763157894736842,0,0,17,0.0,0.0,0.0,59,17,0,0.7763157894736842,1.0,0.8740740740740741
1,10,"[8, 1, 2]",0.1,1.3171250967771342,0.6372832369942196,0.7763157894736842,1.232083704948432,0.3881578947368421,0.7763157894736842,0.5,0.7763157894736842,0,0,17,0.0,0.0,0.0,59,17,0,0.7763157894736842,1.0,0.8740740740740741
