fold,epoch,architecture,regularization,loss,acc,val_acc,val_loss,precision_macro,precision_micro,recall_macro,recall_micro,labels_1_vp,labels_1_fp,labels_1_fn,labels_1_precision,labels_1_recall,labels_1_f_measure,labels_0_vp,labels_0_fp,labels_0_fn,labels_0_precision,labels_0_recall,labels_0_f_measure
1,1,"[8, 3, 2]",0.1,1.6182306187422595,0.3554913294797688,0.3684210526315789,1.61520623299579,0.18421052631578946,0.3684210526315789,0.5,0.3684210526315789,28,48,0,0.3684210526315789,1.0,0.5384615384615384,0,0,48,0.0,0.0,0.0
1,2,"[8, 3, 2]",0.1,1.5354388116840176,0.3598265895953757,0.3815789473684211,1.5388312618498439,0.6866666666666666,0.3815789473684211,0.5104166666666666,0.3815789473684211,28,47,0,0.37333333333333335,1.0,0.5436893203883496,1,0,47,1.0,0.020833333333333332,0.04081632653061225
1,3,"[8, 3, 2]",0.1,1.4414433030727825,0.42485549132947975,0.47368421052631576,1.4535122188784502,0.5944700460829493,0.47368421052631576,0.5610119047619048,0.47368421052631576,25,37,3,0.4032258064516129,0.8928571428571429,0.5555555555555555,11,3,37,0.7857142857142857,0.22916666666666666,0.3548387096774194
1,4,"[8, 3, 2]",0.1,1.3588248280351016,0.6763005780346821,0.631578947368421,1.3810892316933525,0.5714285714285714,0.631578947368421,0.5223214285714286,0.631578947368421,3,3,25,0.5,0.10714285714285714,0.17647058823529413,45,25,3,0.6428571428571429,0.9375,0.7627118644067797
1,5,"[8, 3, 2]",0.1,1.3037760315707427,0.653179190751445,0.631578947368421,1.336986646336525,0.3157894736842105,0.631578947368421,0.5,0.631578947368421,0,0,28,0.0,0.0,0.0,48,28,0,0.631578947368421,1.0,0.7741935483870968
1,6,"[8, 3, 2]",0.1,1.2814573570044459,0.653179190751445,0.631578947368421,1.3256010273112286,0.3157894736842105,0.631578947368421,0.5,0.631578947368421,0,0,28,0.0,0.0,0.0,48,28,0,0.631578947368421,1.0,0.7741935483870968
1,7,"[8, 3, 2]",0.1,1.2866045340064025,0.653179190751445,0.631578947368421,1.3409569316520673,0.3157894736842105,0.631578947368421,0.5,0.631578947368421,0,0,28,0.0,0.0,0.0,48,28,0,0.631578947368421,1.0,0.7741935483870968
1,8,"[8, 3, 2]",0.1,1.3084300198367464,0.653179190751445,0.631578947368421,1.3716751867266344,0.3157894736842105,0.631578947368421,0.5,0.631578947368421,0,0,28,0.0,0.0,0.0,48,28,0,0.631578947368421,1.0,0.7741935483870968
1,9,"[8, 3, 2]",0.1,1.3358067682880606,0.653179190751445,0.631578947368421,1.4062086591469454,0.3157894736842105,0.631578947368421,0.5,0.631578947368421,0,0,28,0.0,0.0,0.0,48,28,0,0.631578947368421,1.0,0.7741935483870968
1,10,"[8, 3, 2]",0.1,1.3601863233058322,0.653179190751445,0.631578947368421,1.4357730420009922,0.3157894736842105,0.631578947368421,0.5,0.631578947368421,0,0,28,0.0,0.0,0.0,48,28,0,0.631578947368421,1.0,0.7741935483870968
