fold,epoch,architecture,regularization,loss,acc,val_acc,val_loss,precision_macro,precision_micro,recall_macro,recall_micro,labels_1_vp,labels_1_fp,labels_1_fn,labels_1_precision,labels_1_recall,labels_1_f_measure,labels_2_vp,labels_2_fp,labels_2_fn,labels_2_precision,labels_2_recall,labels_2_f_measure,labels_3_vp,labels_3_fp,labels_3_fn,labels_3_precision,labels_3_recall,labels_3_f_measure
1,1,"[13, 3, 2, 3]",0.25,2.7666417658047897,0.37888198757763975,0.5882352941176471,2.3143439223330935,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,4,0,0,0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,3,0.0,0.0,0.0
1,2,"[13, 3, 2, 3]",0.25,2.6539156908222097,0.37888198757763975,0.5882352941176471,2.247288501450919,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,4,0,0,0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,3,0.0,0.0,0.0
1,3,"[13, 3, 2, 3]",0.25,2.507393225354186,0.37888198757763975,0.5882352941176471,2.1648554561256717,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,4,0,0,0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,3,0.0,0.0,0.0
1,4,"[13, 3, 2, 3]",0.25,2.3468517370463484,0.37888198757763975,0.5882352941176471,2.083458422587295,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,4,0,0,0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,3,0.0,0.0,0.0
1,5,"[13, 3, 2, 3]",0.25,2.1935275235468166,0.37888198757763975,0.5882352941176471,2.0205599845008324,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,4,0,0,0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,3,0.0,0.0,0.0
1,6,"[13, 3, 2, 3]",0.25,2.0668876749323553,0.37888198757763975,0.5882352941176471,1.9913833111699812,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,4,0,0,0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,3,0.0,0.0,0.0
1,7,"[13, 3, 2, 3]",0.25,1.9801281232911756,0.37888198757763975,0.5882352941176471,2.004515475049521,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,4,0,0,0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,3,0.0,0.0,0.0
1,8,"[13, 3, 2, 3]",0.25,1.9367252590053583,0.37888198757763975,0.5882352941176471,2.0588011004456317,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,4,0,0,0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,3,0.0,0.0,0.0
1,9,"[13, 3, 2, 3]",0.25,1.9307767129950868,0.37888198757763975,0.5882352941176471,2.1441619795410882,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,4,0,0,0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,3,0.0,0.0,0.0
1,10,"[13, 3, 2, 3]",0.25,1.950911452878358,0.34782608695652173,0.17647058823529413,2.2458882567550607,0.05882352941176471,0.17647058823529413,0.3333333333333333,0.17647058823529413,0,0,4,0,0,0,0,0,10,0.0,0.0,0.0,3,14,0,0.17647058823529413,1.0,0.3
1,11,"[13, 3, 2, 3]",0.25,1.9847880779123128,0.34782608695652173,0.17647058823529413,2.349277407170994,0.05882352941176471,0.17647058823529413,0.3333333333333333,0.17647058823529413,0,0,4,0,0,0,0,0,10,0.0,0.0,0.0,3,14,0,0.17647058823529413,1.0,0.3
1,12,"[13, 3, 2, 3]",0.25,2.021900468636493,0.34782608695652173,0.17647058823529413,2.4423843104848264,0.05882352941176471,0.17647058823529413,0.3333333333333333,0.17647058823529413,0,0,4,0,0,0,0,0,10,0.0,0.0,0.0,3,14,0,0.17647058823529413,1.0,0.3
1,13,"[13, 3, 2, 3]",0.25,2.0545504322270216,0.34782608695652173,0.17647058823529413,2.5168564187412183,0.05882352941176471,0.17647058823529413,0.3333333333333333,0.17647058823529413,0,0,4,0,0,0,0,0,10,0.0,0.0,0.0,3,14,0,0.17647058823529413,1.0,0.3
1,14,"[13, 3, 2, 3]",0.25,2.07781927045928,0.34782608695652173,0.17647058823529413,2.5677623998101455,0.05882352941176471,0.17647058823529413,0.3333333333333333,0.17647058823529413,0,0,4,0,0,0,0,0,10,0.0,0.0,0.0,3,14,0,0.17647058823529413,1.0,0.3
1,15,"[13, 3, 2, 3]",0.25,2.089209426945911,0.34782608695652173,0.17647058823529413,2.5931115134907334,0.05882352941176471,0.17647058823529413,0.3333333333333333,0.17647058823529413,0,0,4,0,0,0,0,0,10,0.0,0.0,0.0,3,14,0,0.17647058823529413,1.0,0.3
1,16,"[13, 3, 2, 3]",0.25,2.0882381793609874,0.34782608695652173,0.17647058823529413,2.5933464765249483,0.05882352941176471,0.17647058823529413,0.3333333333333333,0.17647058823529413,0,0,4,0,0,0,0,0,10,0.0,0.0,0.0,3,14,0,0.17647058823529413,1.0,0.3
1,17,"[13, 3, 2, 3]",0.25,2.0760403493109054,0.34782608695652173,0.17647058823529413,2.570861005469723,0.05882352941176471,0.17647058823529413,0.3333333333333333,0.17647058823529413,0,0,4,0,0,0,0,0,10,0.0,0.0,0.0,3,14,0,0.17647058823529413,1.0,0.3
