fold,epoch,architecture,regularization,loss,acc,val_acc,val_loss,precision_macro,precision_micro,recall_macro,recall_micro,labels_1_vp,labels_1_fp,labels_1_fn,labels_1_precision,labels_1_recall,labels_1_f_measure,labels_0_vp,labels_0_fp,labels_0_fn,labels_0_precision,labels_0_recall,labels_0_f_measure
1,1,"[30, 1, 2]",0.5,1.912512069442158,0.3664717348927875,0.42857142857142855,1.9286841482183104,0.21428571428571427,0.42857142857142855,0.5,0.42857142857142855,24,32,0,0.42857142857142855,1.0,0.6,0,0,32,0.0,0.0,0.0
1,2,"[30, 1, 2]",0.5,1.8651894120506811,0.3664717348927875,0.42857142857142855,1.8893016105104992,0.21428571428571427,0.42857142857142855,0.5,0.42857142857142855,24,32,0,0.42857142857142855,1.0,0.6,0,0,32,0.0,0.0,0.0
1,3,"[30, 1, 2]",0.5,1.8014062777313877,0.3664717348927875,0.42857142857142855,1.8366660153172334,0.21428571428571427,0.42857142857142855,0.5,0.42857142857142855,24,32,0,0.42857142857142855,1.0,0.6,0,0,32,0.0,0.0,0.0
1,4,"[30, 1, 2]",0.5,1.7268851863951082,0.3664717348927875,0.42857142857142855,1.7759662440698318,0.21428571428571427,0.42857142857142855,0.5,0.42857142857142855,24,32,0,0.42857142857142855,1.0,0.6,0,0,32,0.0,0.0,0.0
1,5,"[30, 1, 2]",0.5,1.6475980474107548,0.3664717348927875,0.42857142857142855,1.712629756430721,0.21428571428571427,0.42857142857142855,0.5,0.42857142857142855,24,32,0,0.42857142857142855,1.0,0.6,0,0,32,0.0,0.0,0.0
1,6,"[30, 1, 2]",0.5,1.5693771301621326,0.3664717348927875,0.42857142857142855,1.6519386398472375,0.21428571428571427,0.42857142857142855,0.5,0.42857142857142855,24,32,0,0.42857142857142855,1.0,0.6,0,0,32,0.0,0.0,0.0
1,7,"[30, 1, 2]",0.5,1.4974612198710129,0.3664717348927875,0.42857142857142855,1.5985829384742423,0.21428571428571427,0.42857142857142855,0.5,0.42857142857142855,24,32,0,0.42857142857142855,1.0,0.6,0,0,32,0.0,0.0,0.0
1,8,"[30, 1, 2]",0.5,1.4360163170518536,0.3762183235867446,0.4642857142857143,1.5561916420222086,0.7222222222222222,0.4642857142857143,0.53125,0.4642857142857143,24,30,0,0.4444444444444444,1.0,0.6153846153846153,2,0,30,1.0,0.0625,0.11764705882352941
1,9,"[30, 1, 2]",0.5,1.3877317580880157,0.6335282651072125,0.5714285714285714,1.5269423105012983,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,10,"[30, 1, 2]",0.5,1.353618987178064,0.6335282651072125,0.5714285714285714,1.5113753581100007,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,11,"[30, 1, 2]",0.5,1.3330956784956043,0.6335282651072125,0.5714285714285714,1.5084933083555168,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,12,"[30, 1, 2]",0.5,1.3243351124422573,0.6335282651072125,0.5714285714285714,1.5161221582797373,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,13,"[30, 1, 2]",0.5,1.324763909688619,0.6335282651072125,0.5714285714285714,1.5314159106950087,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,14,"[30, 1, 2]",0.5,1.3315605916393136,0.6335282651072125,0.5714285714285714,1.5513561386529442,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,15,"[30, 1, 2]",0.5,1.3420470783264407,0.6335282651072125,0.5714285714285714,1.5731394877235196,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,16,"[30, 1, 2]",0.5,1.3539329944432743,0.6335282651072125,0.5714285714285714,1.5944145781333217,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,17,"[30, 1, 2]",0.5,1.3654263436653238,0.6335282651072125,0.5714285714285714,1.6133835677035697,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,18,"[30, 1, 2]",0.5,1.3752484208810696,0.6335282651072125,0.5714285714285714,1.628807612200912,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,19,"[30, 1, 2]",0.5,1.3825921325968924,0.6335282651072125,0.5714285714285714,1.6399562810199393,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,20,"[30, 1, 2]",0.5,1.3870535383601712,0.6335282651072125,0.5714285714285714,1.6465311973704828,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,21,"[30, 1, 2]",0.5,1.3885553667364356,0.6335282651072125,0.5714285714285714,1.6485828027862042,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,22,"[30, 1, 2]",0.5,1.3872724932637088,0.6335282651072125,0.5714285714285714,1.6464301898968856,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,23,"[30, 1, 2]",0.5,1.3835636837868788,0.6335282651072125,0.5714285714285714,1.6405881645407312,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,24,"[30, 1, 2]",0.5,1.3779107613044503,0.6335282651072125,0.5714285714285714,1.631702513516367,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,25,"[30, 1, 2]",0.5,1.3708649380132074,0.6335282651072125,0.5714285714285714,1.6204930336347385,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,26,"[30, 1, 2]",0.5,1.3629996925958443,0.6335282651072125,0.5714285714285714,1.6077035318819937,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,27,"[30, 1, 2]",0.5,1.3548697936515366,0.6335282651072125,0.5714285714285714,1.5940582544914657,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,28,"[30, 1, 2]",0.5,1.3469765514468184,0.6335282651072125,0.5714285714285714,1.5802247179552162,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,29,"[30, 1, 2]",0.5,1.3397398858232878,0.6335282651072125,0.5714285714285714,1.5667834588496976,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,30,"[30, 1, 2]",0.5,1.333478140457962,0.6335282651072125,0.5714285714285714,1.5542056018508354,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,31,"[30, 1, 2]",0.5,1.3283966106754326,0.6335282651072125,0.5714285714285714,1.5428392215198126,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,32,"[30, 1, 2]",0.5,1.3245854107383304,0.6335282651072125,0.5714285714285714,1.532905166688496,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,33,"[30, 1, 2]",0.5,1.3220266122471698,0.6335282651072125,0.5714285714285714,1.5245023477030737,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,34,"[30, 1, 2]",0.5,1.3206096705295831,0.6335282651072125,0.5714285714285714,1.5176215854740014,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,35,"[30, 1, 2]",0.5,1.3201532324055967,0.6335282651072125,0.5714285714285714,1.5121661971845395,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,36,"[30, 1, 2]",0.5,1.3204307144683172,0.6335282651072125,0.5714285714285714,1.5079767753140143,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,37,"[30, 1, 2]",0.5,1.3211967267130846,0.6335282651072125,0.5714285714285714,1.5048572781608323,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,38,"[30, 1, 2]",0.5,1.32221155351019,0.6335282651072125,0.5714285714285714,1.5025996575955791,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,39,"[30, 1, 2]",0.5,1.3232614361438433,0.6335282651072125,0.5714285714285714,1.5010047520732235,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,40,"[30, 1, 2]",0.5,1.324173187150517,0.6335282651072125,0.5714285714285714,1.4998979329921467,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,41,"[30, 1, 2]",0.5,1.3248225347172613,0.6335282651072125,0.5714285714285714,1.4991388412043896,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,42,"[30, 1, 2]",0.5,1.325136393594354,0.6335282651072125,0.5714285714285714,1.4986253368723408,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,43,"[30, 1, 2]",0.5,1.3250898851689568,0.6335282651072125,0.5714285714285714,1.498292407175934,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,44,"[30, 1, 2]",0.5,1.32469933726777,0.6335282651072125,0.5714285714285714,1.4981071848843708,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,45,"[30, 1, 2]",0.5,1.3240126833181192,0.6335282651072125,0.5714285714285714,1.4980614242324521,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,46,"[30, 1, 2]",0.5,1.3230986793065136,0.6335282651072125,0.5714285714285714,1.498162785990307,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,47,"[30, 1, 2]",0.5,1.3220362083170232,0.6335282651072125,0.5714285714285714,1.4984261427944343,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,48,"[30, 1, 2]",0.5,1.3209046930978414,0.6335282651072125,0.5714285714285714,1.498865874878453,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,49,"[30, 1, 2]",0.5,1.3197763323588514,0.6335282651072125,0.5714285714285714,1.4994898302896063,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,50,"[30, 1, 2]",0.5,1.3187105573560858,0.6335282651072125,0.5714285714285714,1.5002953134187056,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,51,"[30, 1, 2]",0.5,1.3177508067489294,0.6335282651072125,0.5714285714285714,1.5012671761271785,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,52,"[30, 1, 2]",0.5,1.3169234669304803,0.6335282651072125,0.5714285714285714,1.5023778440041995,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,53,"[30, 1, 2]",0.5,1.31623863983348,0.6335282651072125,0.5714285714285714,1.5035889338944084,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,54,"[30, 1, 2]",0.5,1.3156922880916577,0.6335282651072125,0.5714285714285714,1.5048540149627847,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,55,"[30, 1, 2]",0.5,1.315269265960675,0.6335282651072125,0.5714285714285714,1.5061220314209325,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,56,"[30, 1, 2]",0.5,1.3149467630810352,0.6335282651072125,0.5714285714285714,1.507340929818238,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,57,"[30, 1, 2]",0.5,1.3146977513667695,0.6335282651072125,0.5714285714285714,1.5084611016554483,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,58,"[30, 1, 2]",0.5,1.3144941155460206,0.6335282651072125,0.5714285714285714,1.509438345444019,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,59,"[30, 1, 2]",0.5,1.3143092487352916,0.6335282651072125,0.5714285714285714,1.5102361548409102,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,60,"[30, 1, 2]",0.5,1.314119992538627,0.6335282651072125,0.5714285714285714,1.5108272379478198,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,61,"[30, 1, 2]",0.5,1.3139078871880294,0.6335282651072125,0.5714285714285714,1.5111942581850049,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,62,"[30, 1, 2]",0.5,1.3136597658796463,0.6335282651072125,0.5714285714285714,1.5113298543110885,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,63,"[30, 1, 2]",0.5,1.3133677768263596,0.6335282651072125,0.5714285714285714,1.511236044550982,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,64,"[30, 1, 2]",0.5,1.31302894725671,0.6335282651072125,0.5714285714285714,1.5109231482698984,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,65,"[30, 1, 2]",0.5,1.31264441782146,0.6335282651072125,0.5714285714285714,1.5104083705604248,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,66,"[30, 1, 2]",0.5,1.3122184765814522,0.6335282651072125,0.5714285714285714,1.5097141935828862,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,67,"[30, 1, 2]",0.5,1.3117575121220917,0.6335282651072125,0.5714285714285714,1.5088667067731723,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,68,"[30, 1, 2]",0.5,1.3112689884265243,0.6335282651072125,0.5714285714285714,1.507893989194934,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,69,"[30, 1, 2]",0.5,1.3107605227021153,0.6335282651072125,0.5714285714285714,1.5068246341239169,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,70,"[30, 1, 2]",0.5,1.310239123795983,0.6335282651072125,0.5714285714285714,1.5056864807908574,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,71,"[30, 1, 2]",0.5,1.309710625191077,0.6335282651072125,0.5714285714285714,1.5045055930781772,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,72,"[30, 1, 2]",0.5,1.309179324518144,0.6335282651072125,0.5714285714285714,1.5033055015049193,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,73,"[30, 1, 2]",0.5,1.3086478223642697,0.6335282651072125,0.5714285714285714,1.502106704328965,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,74,"[30, 1, 2]",0.5,1.3081170378469655,0.6335282651072125,0.5714285714285714,1.5009264069711072,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
1,75,"[30, 1, 2]",0.5,1.3075863675144734,0.6335282651072125,0.5714285714285714,1.4997784667774934,0.2857142857142857,0.5714285714285714,0.5,0.5714285714285714,0,0,24,0.0,0.0,0.0,32,24,0,0.5714285714285714,1.0,0.7272727272727273
