fold,epoch,architecture,regularization,loss,acc,val_acc,val_loss,precision_macro,precision_micro,recall_macro,recall_micro,labels_1_vp,labels_1_fp,labels_1_fn,labels_1_precision,labels_1_recall,labels_1_f_measure,labels_0_vp,labels_0_fp,labels_0_fn,labels_0_precision,labels_0_recall,labels_0_f_measure
1,1,"[30, 3, 2]",0.25,1.7266163501809697,0.3762183235867446,0.3392857142857143,2.0159551337650257,0.16964285714285715,0.3392857142857143,0.5,0.3392857142857143,19,37,0,0.3392857142857143,1.0,0.5066666666666666,0,0,37,0.0,0.0,0.0
1,2,"[30, 3, 2]",0.25,1.6563156402573467,0.3762183235867446,0.3392857142857143,1.93418018656642,0.16964285714285715,0.3392857142857143,0.5,0.3392857142857143,19,37,0,0.3392857142857143,1.0,0.5066666666666666,0,0,37,0.0,0.0,0.0
1,3,"[30, 3, 2]",0.25,1.5711243701930235,0.3762183235867446,0.3392857142857143,1.8335780950389753,0.16964285714285715,0.3392857142857143,0.5,0.3392857142857143,19,37,0,0.3392857142857143,1.0,0.5066666666666666,0,0,37,0.0,0.0,0.0
1,4,"[30, 3, 2]",0.25,1.4865155827219707,0.3762183235867446,0.3392857142857143,1.7310537668689638,0.16964285714285715,0.3392857142857143,0.5,0.3392857142857143,19,37,0,0.3392857142857143,1.0,0.5066666666666666,0,0,37,0.0,0.0,0.0
1,5,"[30, 3, 2]",0.25,1.4155155683892457,0.42300194931773877,0.35714285714285715,1.6410712609649014,0.6727272727272727,0.35714285714285715,0.5135135135135135,0.35714285714285715,19,36,0,0.34545454545454546,1.0,0.5135135135135135,1,0,36,1.0,0.02702702702702703,0.052631578947368425
1,6,"[30, 3, 2]",0.25,1.366234330643144,0.6861598440545809,0.7678571428571429,1.5730293385435963,0.8125,0.7678571428571429,0.670697012802276,0.7678571428571429,7,1,12,0.875,0.3684210526315789,0.5185185185185185,36,12,1,0.75,0.972972972972973,0.8470588235294119
1,7,"[30, 3, 2]",0.25,1.340870364365928,0.6237816764132553,0.6607142857142857,1.5301401433740538,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,8,"[30, 3, 2]",0.25,1.336490159348583,0.6237816764132553,0.6607142857142857,1.5101576906518066,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,9,"[30, 3, 2]",0.25,1.3470195921904762,0.6237816764132553,0.6607142857142857,1.5073991345594593,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,10,"[30, 3, 2]",0.25,1.3654373543569278,0.6237816764132553,0.6607142857142857,1.5150126322176918,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,11,"[30, 3, 2]",0.25,1.3854114087358802,0.6237816764132553,0.6607142857142857,1.5266896983660145,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,12,"[30, 3, 2]",0.25,1.402160921350042,0.6237816764132553,0.6607142857142857,1.5375823662973631,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,13,"[30, 3, 2]",0.25,1.4126984060507641,0.6237816764132553,0.6607142857142857,1.544578593903616,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,14,"[30, 3, 2]",0.25,1.4157058009887689,0.6237816764132553,0.6607142857142857,1.5461966977411243,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,15,"[30, 3, 2]",0.25,1.411243743884254,0.6237816764132553,0.6607142857142857,1.5423048133229738,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,16,"[30, 3, 2]",0.25,1.4004072967163559,0.6237816764132553,0.6607142857142857,1.533782623606077,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,17,"[30, 3, 2]",0.25,1.3849776955210165,0.6237816764132553,0.6607142857142857,1.5221767656484206,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,18,"[30, 3, 2]",0.25,1.3670866584483377,0.6237816764132553,0.6607142857142857,1.509367224024584,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,19,"[30, 3, 2]",0.25,1.348899997455491,0.6237816764132553,0.6607142857142857,1.4972520002369956,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,20,"[30, 3, 2]",0.25,1.3323314679360345,0.6237816764132553,0.6607142857142857,1.4874618041295806,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,21,"[30, 3, 2]",0.25,1.318807543786239,0.6237816764132553,0.6607142857142857,1.4811267267588326,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,22,"[30, 3, 2]",0.25,1.3091111360091037,0.6237816764132553,0.6607142857142857,1.478724474520749,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,23,"[30, 3, 2]",0.25,1.3033302550267079,0.6237816764132553,0.6607142857142857,1.4800374711740099,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,24,"[30, 3, 2]",0.25,1.300922999119272,0.6237816764132553,0.6607142857142857,1.4842305481816545,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,25,"[30, 3, 2]",0.25,1.30088611142437,0.6471734892787524,0.6607142857142857,1.490035372788279,0.33035714285714285,0.6607142857142857,0.5,0.6607142857142857,0,0,19,0.0,0.0,0.0,37,19,0,0.6607142857142857,1.0,0.7956989247311829
1,26,"[30, 3, 2]",0.25,1.3019896597052139,0.6783625730994152,0.7142857142857143,1.4960017907282057,0.8490566037735849,0.7142857142857143,0.5789473684210527,0.7142857142857143,3,0,16,1.0,0.15789473684210525,0.2727272727272727,37,16,0,0.6981132075471698,1.0,0.8222222222222222
1,27,"[30, 3, 2]",0.25,1.3030254401253298,0.7134502923976608,0.7678571428571429,1.5007607621488894,0.87,0.7678571428571429,0.6578947368421053,0.7678571428571429,6,0,13,1.0,0.3157894736842105,0.4799999999999999,37,13,0,0.74,1.0,0.8505747126436781
1,28,"[30, 3, 2]",0.25,1.3030172357628005,0.7368421052631579,0.7678571428571429,1.5032444812921717,0.87,0.7678571428571429,0.6578947368421053,0.7678571428571429,6,0,13,1.0,0.3157894736842105,0.4799999999999999,37,13,0,0.74,1.0,0.8505747126436781
1,29,"[30, 3, 2]",0.25,1.3013556102824402,0.746588693957115,0.8214285714285714,1.502824855264811,0.8936170212765957,0.8214285714285714,0.7368421052631579,0.8214285714285714,9,0,10,1.0,0.47368421052631576,0.6428571428571429,37,10,0,0.7872340425531915,1.0,0.880952380952381
1,30,"[30, 3, 2]",0.25,1.297841845850698,0.7582846003898636,0.8214285714285714,1.4993546585884443,0.8936170212765957,0.8214285714285714,0.7368421052631579,0.8214285714285714,9,0,10,1.0,0.47368421052631576,0.6428571428571429,37,10,0,0.7872340425531915,1.0,0.880952380952381
1,31,"[30, 3, 2]",0.25,1.2926473892358952,0.7485380116959064,0.8214285714285714,1.4931184553223336,0.8936170212765957,0.8214285714285714,0.7368421052631579,0.8214285714285714,9,0,10,1.0,0.47368421052631576,0.6428571428571429,37,10,0,0.7872340425531915,1.0,0.880952380952381
1,32,"[30, 3, 2]",0.25,1.2862114202375647,0.7368421052631579,0.7857142857142857,1.484717311939436,0.8775510204081632,0.7857142857142857,0.6842105263157895,0.7857142857142857,7,0,12,1.0,0.3684210526315789,0.5384615384615384,37,12,0,0.7551020408163265,1.0,0.8604651162790697
1,33,"[30, 3, 2]",0.25,1.2791075528211342,0.7309941520467836,0.7678571428571429,1.4749200740926907,0.87,0.7678571428571429,0.6578947368421053,0.7678571428571429,6,0,13,1.0,0.3157894736842105,0.4799999999999999,37,13,0,0.74,1.0,0.8505747126436781
