fold,epoch,architecture,regularization,loss,acc,val_acc,val_loss,precision_macro,precision_micro,recall_macro,recall_micro,labels_1_vp,labels_1_fp,labels_1_fn,labels_1_precision,labels_1_recall,labels_1_f_measure,labels_0_vp,labels_0_fp,labels_0_fn,labels_0_precision,labels_0_recall,labels_0_f_measure
1,1,"[8, 3, 2, 2]",0.25,2.639026492836376,0.36127167630057805,0.23684210526315788,3.144128189578186,0.11842105263157894,0.23684210526315788,0.5,0.23684210526315788,18,58,0,0.23684210526315788,1.0,0.38297872340425526,0,0,58,0.0,0.0,0.0
1,2,"[8, 3, 2, 2]",0.25,2.5135797727558353,0.36127167630057805,0.23684210526315788,2.9865911582299383,0.11842105263157894,0.23684210526315788,0.5,0.23684210526315788,18,58,0,0.23684210526315788,1.0,0.38297872340425526,0,0,58,0.0,0.0,0.0
1,3,"[8, 3, 2, 2]",0.25,2.347285825330135,0.36127167630057805,0.23684210526315788,2.7758498808973013,0.11842105263157894,0.23684210526315788,0.5,0.23684210526315788,18,58,0,0.23684210526315788,1.0,0.38297872340425526,0,0,58,0.0,0.0,0.0
1,4,"[8, 3, 2, 2]",0.25,2.1571944514300285,0.36127167630057805,0.23684210526315788,2.531478126506194,0.11842105263157894,0.23684210526315788,0.5,0.23684210526315788,18,58,0,0.23684210526315788,1.0,0.38297872340425526,0,0,58,0.0,0.0,0.0
1,5,"[8, 3, 2, 2]",0.25,1.9603697466428278,0.36127167630057805,0.23684210526315788,2.272915316868044,0.11842105263157894,0.23684210526315788,0.5,0.23684210526315788,18,58,0,0.23684210526315788,1.0,0.38297872340425526,0,0,58,0.0,0.0,0.0
1,6,"[8, 3, 2, 2]",0.25,1.7727829929392231,0.36127167630057805,0.23684210526315788,2.0183257279523827,0.11842105263157894,0.23684210526315788,0.5,0.23684210526315788,18,58,0,0.23684210526315788,1.0,0.38297872340425526,0,0,58,0.0,0.0,0.0
1,7,"[8, 3, 2, 2]",0.25,1.608307849470885,0.36127167630057805,0.23684210526315788,1.7836452219803862,0.11842105263157894,0.23684210526315788,0.5,0.23684210526315788,18,58,0,0.23684210526315788,1.0,0.38297872340425526,0,0,58,0.0,0.0,0.0
1,8,"[8, 3, 2, 2]",0.25,1.477600098314914,0.36127167630057805,0.23684210526315788,1.5815466888089724,0.11842105263157894,0.23684210526315788,0.5,0.23684210526315788,18,58,0,0.23684210526315788,1.0,0.38297872340425526,0,0,58,0.0,0.0,0.0
1,9,"[8, 3, 2, 2]",0.25,1.386841151059883,0.638728323699422,0.7631578947368421,1.4202453399570918,0.3815789473684211,0.7631578947368421,0.5,0.7631578947368421,0,0,18,0.0,0.0,0.0,58,18,0,0.7631578947368421,1.0,0.8656716417910448
1,10,"[8, 3, 2, 2]",0.25,1.3367458731226438,0.638728323699422,0.7631578947368421,1.302500052803449,0.3815789473684211,0.7631578947368421,0.5,0.7631578947368421,0,0,18,0.0,0.0,0.0,58,18,0,0.7631578947368421,1.0,0.8656716417910448
