fold,epoch,architecture,regularization,loss,acc,val_acc,val_loss,precision_macro,precision_micro,recall_macro,recall_micro,labels_1_vp,labels_1_fp,labels_1_fn,labels_1_precision,labels_1_recall,labels_1_f_measure,labels_2_vp,labels_2_fp,labels_2_fn,labels_2_precision,labels_2_recall,labels_2_f_measure,labels_3_vp,labels_3_fp,labels_3_fn,labels_3_precision,labels_3_recall,labels_3_f_measure
1,1,"[13, 3, 2, 3]",0.1,2.8058703754746266,0.2857142857142857,0.11764705882352941,3.3067140295524835,0.0392156862745098,0.11764705882352941,0.3333333333333333,0.11764705882352941,2,15,0,0.11764705882352941,1.0,0.21052631578947367,0,0,10,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0
1,2,"[13, 3, 2, 3]",0.1,2.6774202821932946,0.2857142857142857,0.11764705882352941,3.143373431964258,0.0392156862745098,0.11764705882352941,0.3333333333333333,0.11764705882352941,2,15,0,0.11764705882352941,1.0,0.21052631578947367,0,0,10,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0
1,3,"[13, 3, 2, 3]",0.1,2.5147491027267788,0.2857142857142857,0.11764705882352941,2.933238275161312,0.0392156862745098,0.11764705882352941,0.3333333333333333,0.11764705882352941,2,15,0,0.11764705882352941,1.0,0.21052631578947367,0,0,10,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0
1,4,"[13, 3, 2, 3]",0.1,2.342485588421284,0.2857142857142857,0.11764705882352941,2.704734861502959,0.0392156862745098,0.11764705882352941,0.3333333333333333,0.11764705882352941,2,15,0,0.11764705882352941,1.0,0.21052631578947367,0,0,10,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0
1,5,"[13, 3, 2, 3]",0.1,2.1838509953563503,0.2857142857142857,0.11764705882352941,2.4848537712216534,0.0392156862745098,0.11764705882352941,0.3333333333333333,0.11764705882352941,2,15,0,0.11764705882352941,1.0,0.21052631578947367,0,0,10,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0
1,6,"[13, 3, 2, 3]",0.1,2.056377854626095,0.2857142857142857,0.11764705882352941,2.2945057098547985,0.0392156862745098,0.11764705882352941,0.3333333333333333,0.11764705882352941,2,15,0,0.11764705882352941,1.0,0.21052631578947367,0,0,10,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0
1,7,"[13, 3, 2, 3]",0.1,1.9688721290414868,0.2857142857142857,0.11764705882352941,2.145213601462212,0.0392156862745098,0.11764705882352941,0.3333333333333333,0.11764705882352941,2,15,0,0.11764705882352941,1.0,0.21052631578947367,0,0,10,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0
1,8,"[13, 3, 2, 3]",0.1,1.921096460893057,0.3416149068322981,0.29411764705882354,2.0387009681406707,0.38095238095238093,0.29411764705882354,0.43333333333333335,0.29411764705882354,2,12,0,0.14285714285714285,1.0,0.25,3,0,7,1.0,0.3,0.4615384615384615,0,0,5,0.0,0.0,0.0
1,9,"[13, 3, 2, 3]",0.1,1.9061625748360034,0.34782608695652173,0.5882352941176471,1.9693509564526193,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,10,"[13, 3, 2, 3]",0.1,1.914107127073779,0.36024844720496896,0.5882352941176471,1.9279370840526422,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,11,"[13, 3, 2, 3]",0.1,1.934957012106609,0.37267080745341613,0.5882352941176471,1.9048590012326438,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,12,"[13, 3, 2, 3]",0.1,1.9605041892690613,0.37888198757763975,0.5882352941176471,1.892057461431469,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,13,"[13, 3, 2, 3]",0.1,1.9849059046799933,0.37888198757763975,0.5882352941176471,1.8837087676550268,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,14,"[13, 3, 2, 3]",0.1,2.0045709560866674,0.37888198757763975,0.5882352941176471,1.8761653578896622,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,15,"[13, 3, 2, 3]",0.1,2.0177377966908803,0.37888198757763975,0.5882352941176471,1.8675619632867415,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,16,"[13, 3, 2, 3]",0.1,2.0239841540530703,0.37888198757763975,0.5882352941176471,1.8573385055166671,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,17,"[13, 3, 2, 3]",0.1,2.0237770067572707,0.37888198757763975,0.5882352941176471,1.8457952906896307,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,18,"[13, 3, 2, 3]",0.1,2.018101141193691,0.37888198757763975,0.5882352941176471,1.833721940120622,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,19,"[13, 3, 2, 3]",0.1,2.0081749035248517,0.37888198757763975,0.5882352941176471,1.8221102776422113,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,20,"[13, 3, 2, 3]",0.1,1.9952509436340595,0.37888198757763975,0.5882352941176471,1.8119501568079746,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,21,"[13, 3, 2, 3]",0.1,1.9804939336681597,0.37888198757763975,0.5882352941176471,1.8041014332813314,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,22,"[13, 3, 2, 3]",0.1,1.9649213650407251,0.37888198757763975,0.5882352941176471,1.799229453449111,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,23,"[13, 3, 2, 3]",0.1,1.9493883353119668,0.37888198757763975,0.5882352941176471,1.7977861200770096,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
1,24,"[13, 3, 2, 3]",0.1,1.9345954421982299,0.37888198757763975,0.5882352941176471,1.8000165266510932,0.19607843137254902,0.5882352941176471,0.3333333333333333,0.5882352941176471,0,0,2,0.0,0.0,0.0,10,7,0,0.5882352941176471,1.0,0.7407407407407407,0,0,5,0.0,0.0,0.0
